Source_IP,Destination_IP,Protocol,Packet_Size,Duration,Flags,Timestamp,,,,,,,,,
192.168.47.23,10.81.1.19,TCP,668,0.023812237,ACK,1/6/2023 5:02,,,,,,,,,
192.168.90.5,10.102.46.99,UDP,1269,0.149004415,SYN,1/6/2023 5:02,,,,,,,,,
192.168.183.37,10.100.46.27,TCP,738,1.561702717,FIN,1/6/2023 5:02,,,,,,,,,
192.168.165.18,10.7.50.99,TCP,881,0.084551031,ACK,1/6/2023 5:02,,,,,,,,,
192.168.75.21,10.110.54.84,UDP,613,0.2027604,SYN,1/6/2023 5:02,,,,,,,,,
192.168.6.17,10.67.48.37,TCP,1164,0.122710966,RST,1/6/2023 5:02,,,,,,,,,
192.168.233.9,10.109.13.23,TCP,709,1.431915971,FIN,1/6/2023 5:03,,,,,,,,,
192.168.232.24,10.68.53.14,TCP,408,1.727017449,SYN,1/6/2023 5:03,,,,,,,,,
192.168.202.25,10.43.27.78,UDP,1436,0.010340789,SYN,1/6/2023 5:03,,,,,,,,,
192.168.173.37,10.96.18.6,TCP,1490,0.155207495,RST,1/6/2023 5:03,,,,,,,,,
192.168.134.17,10.142.40.84,TCP,897,0.186892658,SYN,1/6/2023 5:03,,,,,,,,,
192.168.118.41,10.113.3.78,TCP,932,0.234588948,RST,1/6/2023 5:03,,,,,,,,,
192.168.63.19,10.36.21.57,TCP,737,0.111816184,RST,1/6/2023 5:04,,,,,,,,,
192.168.56.21,10.72.0.5,TCP,376,0.121804651,RST,1/6/2023 5:04,,,,,,,,,
192.168.44.9,10.29.0.82,UDP,957,0.472858882,ACK,1/6/2023 5:04,,,,,,,,,
192.168.108.46,10.18.27.24,TCP,571,0.162698659,RST,1/6/2023 5:04,,,,,,,,,
192.168.135.46,10.138.9.53,TCP,1104,0.255952495,ACK,1/6/2023 5:04,,,,,,,,,
192.168.108.27,10.133.14.26,TCP,470,0.129823714,FIN,1/6/2023 5:04,,,,,,,,,
192.168.86.10,10.96.13.21,UDP,458,0.606090991,FIN,1/6/2023 5:05,,,,,,,,,
192.168.181.2,10.59.34.31,TCP,767,0.016004284,ACK,1/6/2023 5:05,,,,,,,,,
192.168.43.48,10.97.10.85,UDP,199,0.309820073,SYN,1/6/2023 5:05,,,,,,,,,
192.168.70.2,10.8.6.37,TCP,157,0.027176365,RST,1/6/2023 5:05,,,,,,,,,
192.168.79.6,10.154.3.78,TCP,507,0.018255863,FIN,1/6/2023 5:05,,,,,,,,,
192.168.79.25,10.50.50.89,TCP,553,0.109725443,ACK,1/6/2023 5:05,,,,,,,,,
192.168.44.10,10.121.21.7,UDP,846,1.02526861,SYN,1/6/2023 5:06,,,,,,,,,
192.168.243.9,10.134.47.7,UDP,965,0.474999385,ACK,1/6/2023 5:06,,,,,,,,,
192.168.223.32,10.131.23.51,TCP,1366,0.153131405,ACK,1/6/2023 5:06,,,,,,,,,
192.168.1.21,10.73.18.12,UDP,1215,1.553383806,SYN,1/6/2023 5:06,,,,,,,,,
192.168.239.3,10.111.28.4,TCP,1390,0.621354752,SYN,1/6/2023 5:06,,,,,,,,,
192.168.225.29,10.47.37.62,TCP,102,1.38304991,SYN,1/6/2023 5:06,,,,,,,,,
192.168.233.20,10.31.43.42,TCP,802,0.400749646,ACK,1/6/2023 5:07,,,,,,,,,
192.168.22.37,10.43.0.47,TCP,391,0.393199639,ACK,1/6/2023 5:07,,,,,,,,,
192.168.199.44,10.6.33.47,TCP,850,0.132084921,SYN,1/6/2023 5:07,,,,,,,,,
192.168.35.14,10.90.24.99,ICMP,116,0.653528513,ACK,1/6/2023 5:07,,,,,,,,,
192.168.214.27,10.67.39.10,TCP,1307,0.173512022,SYN,1/6/2023 5:07,,,,,,,,,
192.168.14.35,10.99.53.74,TCP,1410,0.51904756,RST,1/6/2023 5:07,,,,,,,,,
192.168.119.22,10.133.48.32,TCP,1129,0.39759352,SYN,1/6/2023 5:08,,,,,,,,,
192.168.174.36,10.106.52.87,UDP,531,0.049646427,SYN,1/6/2023 5:08,,,,,,,,,
192.168.14.32,10.120.30.26,UDP,620,0.004044922,SYN,1/6/2023 5:08,,,,,,,,,
192.168.232.18,10.24.6.67,TCP,1235,0.243263481,SYN,1/6/2023 5:08,,,,,,,,,
192.168.185.45,10.132.40.98,TCP,559,1.093694971,FIN,1/6/2023 5:08,,,,,,,,,
192.168.158.41,10.43.6.65,ICMP,925,1.212324415,SYN,1/6/2023 5:08,,,,,,,,,
192.168.99.25,10.124.36.62,UDP,835,0.371659247,ACK,1/6/2023 5:09,,,,,,,,,
192.168.236.10,10.89.7.49,TCP,841,0.186506948,FIN,1/6/2023 5:09,,,,,,,,,
192.168.231.14,10.17.29.11,UDP,794,0.038824359,FIN,1/6/2023 5:09,,,,,,,,,
192.168.239.26,10.99.14.82,UDP,1367,0.226324686,SYN,1/6/2023 5:09,,,,,,,,,
192.168.210.30,10.124.45.49,UDP,1038,1.581019124,ACK,1/6/2023 5:09,,,,,,,,,
192.168.121.39,10.78.32.50,TCP,264,1.600052233,RST,1/6/2023 5:09,,,,,,,,,
192.168.139.31,10.141.28.48,TCP,562,0.302114161,ACK,1/6/2023 5:10,,,,,,,,,
192.168.108.47,10.92.41.99,TCP,803,0.7827922,SYN,1/6/2023 5:10,,,,,,,,,
192.168.110.18,10.125.17.63,TCP,314,0.488834165,RST,1/6/2023 5:10,,,,,,,,,
192.168.1.14,10.24.13.62,ICMP,1214,0.34126262,FIN,1/6/2023 5:10,,,,,,,,,
192.168.147.39,10.36.43.32,TCP,969,1.628697478,ACK,1/6/2023 5:10,,,,,,,,,
192.168.147.34,10.110.59.55,TCP,429,0.02063658,ACK,1/6/2023 5:10,,,,,,,,,
192.168.59.34,10.49.58.8,TCP,949,0.006229094,SYN,1/6/2023 5:11,,,,,,,,,
192.168.164.3,10.25.3.60,TCP,902,0.352412861,ACK,1/6/2023 5:11,,,,,,,,,
192.168.226.33,10.12.24.61,TCP,686,0.515444724,SYN,1/6/2023 5:11,,,,,,,,,
192.168.18.31,10.25.57.92,TCP,1291,0.03105503,ACK,1/6/2023 5:11,,,,,,,,,
192.168.51.44,10.50.15.9,UDP,1028,0.780590906,ACK,1/6/2023 5:11,,,,,,,,,
192.168.85.27,10.114.43.31,ICMP,1054,0.908450218,SYN,1/6/2023 5:11,,,,,,,,,
192.168.37.28,10.150.36.53,TCP,90,0.26049177,FIN,1/6/2023 5:12,,,,,,,,,
192.168.148.20,10.2.36.23,TCP,700,0.482022374,RST,1/6/2023 5:12,,,,,,,,,
192.168.165.13,10.42.6.66,TCP,934,1.542953571,ACK,1/6/2023 5:12,,,,,,,,,
192.168.92.21,10.58.17.99,TCP,1260,1.363826093,ACK,1/6/2023 5:12,,,,,,,,,
192.168.41.33,10.143.18.38,TCP,1359,0.317132292,SYN,1/6/2023 5:12,,,,,,,,,
192.168.95.48,10.1.38.23,UDP,558,0.109724616,FIN,1/6/2023 5:12,,,,,,,,,
192.168.45.28,10.1.29.57,TCP,983,0.818422192,SYN,1/6/2023 5:13,,,,,,,,,
192.168.113.14,10.86.37.33,TCP,798,0.898139641,RST,1/6/2023 5:13,,,,,,,,,
192.168.56.42,10.127.45.97,TCP,1348,0.390945703,SYN,1/6/2023 5:13,,,,,,,,,
192.168.51.22,10.49.27.86,ICMP,1242,1.03922684,FIN,1/6/2023 5:13,,,,,,,,,
192.168.228.34,10.150.27.32,TCP,228,0.463015174,SYN,1/6/2023 5:13,,,,,,,,,
192.168.16.33,10.45.22.95,TCP,177,0.011720236,SYN,1/6/2023 5:13,,,,,,,,,
192.168.224.38,10.140.11.88,TCP,944,0.321809348,ACK,1/6/2023 5:14,,,,,,,,,
192.168.25.39,10.146.2.96,TCP,837,0.14486891,RST,1/6/2023 5:14,,,,,,,,,
192.168.70.25,10.17.3.15,ICMP,752,1.010420939,ACK,1/6/2023 5:14,,,,,,,,,
192.168.239.30,10.143.26.22,TCP,380,0.139501427,ACK,1/6/2023 5:14,,,,,,,,,
192.168.40.33,10.149.28.61,UDP,1265,0.014330826,SYN,1/6/2023 5:14,,,,,,,,,
192.168.49.39,10.74.35.55,TCP,945,1.923504033,ACK,1/6/2023 5:14,,,,,,,,,
192.168.27.18,10.111.47.52,TCP,1185,0.33015303,SYN,1/6/2023 5:15,,,,,,,,,
192.168.73.2,10.64.3.58,TCP,562,0.378257427,SYN,1/6/2023 5:15,,,,,,,,,
192.168.234.43,10.125.43.92,TCP,765,0.475252422,SYN,1/6/2023 5:15,,,,,,,,,
192.168.205.13,10.48.55.87,TCP,1495,1.169452774,RST,1/6/2023 5:15,,,,,,,,,
192.168.0.32,10.80.38.16,TCP,1151,0.079133871,RST,1/6/2023 5:15,,,,,,,,,
192.168.88.10,10.87.44.47,UDP,524,0.001019933,SYN,1/6/2023 5:15,,,,,,,,,
192.168.142.29,10.61.20.23,UDP,752,1.688788379,ACK,1/6/2023 5:16,,,,,,,,,
192.168.144.42,10.19.59.96,UDP,347,0.482058891,ACK,1/6/2023 5:16,,,,,,,,,
192.168.53.40,10.124.31.78,TCP,509,0.756430257,ACK,1/6/2023 5:16,,,,,,,,,
192.168.150.7,10.18.23.91,UDP,1112,0.371882801,SYN,1/6/2023 5:16,,,,,,,,,
192.168.49.36,10.138.16.30,TCP,1347,0.637099068,SYN,1/6/2023 5:16,,,,,,,,,
192.168.5.2,10.162.14.89,ICMP,377,0.348359339,ACK,1/6/2023 5:16,,,,,,,,,
192.168.108.32,10.70.1.3,UDP,82,0.840507161,SYN,1/6/2023 5:17,,,,,,,,,
192.168.52.44,10.48.50.34,TCP,602,0.049494916,FIN,1/6/2023 5:17,,,,,,,,,
192.168.68.19,10.70.19.50,UDP,1100,0.41325361,ACK,1/6/2023 5:17,,,,,,,,,
192.168.1.43,10.128.29.65,TCP,335,0.635947047,SYN,1/6/2023 5:17,,,,,,,,,
192.168.214.40,10.156.4.67,TCP,1285,0.069297649,RST,1/6/2023 5:17,,,,,,,,,
192.168.195.4,10.157.0.75,TCP,616,0.06055871,ACK,1/6/2023 5:17,,,,,,,,,
192.168.74.46,10.144.53.39,TCP,865,0.793640865,SYN,1/6/2023 5:18,,,,,,,,,
192.168.104.20,10.122.54.85,TCP,1414,0.346680946,SYN,1/6/2023 5:18,,,,,,,,,
192.168.121.14,10.121.27.4,TCP,1331,0.064219886,SYN,1/6/2023 5:18,,,,,,,,,
192.168.98.45,10.125.39.75,ICMP,1163,0.390471448,ACK,1/6/2023 5:18,,,,,,,,,
192.168.141.49,10.120.54.73,UDP,1426,0.077473222,ACK,1/6/2023 5:18,,,,,,,,,
192.168.130.15,10.78.36.52,TCP,561,0.09255159,SYN,1/6/2023 5:18,,,,,,,,,
192.168.20.2,10.139.36.6,TCP,297,1.176180209,ACK,1/6/2023 5:19,,,,,,,,,
192.168.148.10,10.111.56.61,TCP,1114,0.065221915,ACK,1/6/2023 5:19,,,,,,,,,
192.168.90.47,10.40.11.54,TCP,451,0.075432952,RST,1/6/2023 5:19,,,,,,,,,
192.168.146.12,10.117.43.33,TCP,816,0.080125516,ACK,1/6/2023 5:19,,,,,,,,,
192.168.176.16,10.44.29.84,TCP,1489,0.38703011,SYN,1/6/2023 5:19,,,,,,,,,
192.168.7.37,10.9.11.8,TCP,1242,0.451847041,ACK,1/6/2023 5:19,,,,,,,,,
192.168.88.24,10.127.22.4,TCP,1167,0.081744529,ACK,1/6/2023 5:20,,,,,,,,,
192.168.46.40,10.160.3.15,TCP,84,0.298374789,RST,1/6/2023 5:20,,,,,,,,,
192.168.81.21,10.11.19.62,TCP,842,0.04511792,ACK,1/6/2023 5:20,,,,,,,,,
192.168.123.8,10.113.47.98,TCP,723,0.354558174,SYN,1/6/2023 5:20,,,,,,,,,
192.168.146.49,10.34.30.56,TCP,419,0.360206765,RST,1/6/2023 5:20,,,,,,,,,
192.168.29.27,10.70.42.78,TCP,488,0.154360841,SYN,1/6/2023 5:20,,,,,,,,,
192.168.227.36,10.108.59.32,TCP,194,0.163485902,ACK,1/6/2023 5:21,,,,,,,,,
192.168.153.20,10.154.22.89,TCP,1194,1.551477518,SYN,1/6/2023 5:21,,,,,,,,,
192.168.115.41,10.120.44.44,TCP,274,1.242126634,ACK,1/6/2023 5:21,,,,,,,,,
192.168.77.33,10.34.37.73,UDP,1240,1.53327225,ACK,1/6/2023 5:21,,,,,,,,,
192.168.200.23,10.84.49.4,TCP,1357,0.601548843,SYN,1/6/2023 5:21,,,,,,,,,
192.168.172.30,10.79.11.51,TCP,1422,0.680974072,SYN,1/6/2023 5:21,,,,,,,,,
192.168.180.42,10.117.11.63,TCP,1313,1.650992538,RST,1/6/2023 5:22,,,,,,,,,
192.168.155.31,10.107.24.31,TCP,585,0.862774989,ACK,1/6/2023 5:22,,,,,,,,,
192.168.89.36,10.109.44.71,TCP,1456,0.45366945,ACK,1/6/2023 5:22,,,,,,,,,
192.168.127.47,10.22.40.33,TCP,915,1.256921239,ACK,1/6/2023 5:22,,,,,,,,,
192.168.227.11,10.166.8.58,TCP,68,0.005876783,ACK,1/6/2023 5:22,,,,,,,,,
192.168.11.45,10.43.55.36,UDP,908,0.376683763,SYN,1/6/2023 5:22,,,,,,,,,
192.168.65.40,10.119.16.76,TCP,1487,1.827273185,RST,1/6/2023 5:23,,,,,,,,,
192.168.195.32,10.60.36.42,TCP,130,0.52082921,ACK,1/6/2023 5:23,,,,,,,,,
192.168.168.34,10.118.45.98,TCP,392,0.172086037,ACK,1/6/2023 5:23,,,,,,,,,
192.168.182.5,10.7.55.82,TCP,978,0.766302421,SYN,1/6/2023 5:23,,,,,,,,,
192.168.4.4,10.83.10.89,TCP,835,0.421611054,SYN,1/6/2023 5:23,,,,,,,,,
192.168.114.41,10.146.16.23,TCP,624,0.020865883,ACK,1/6/2023 5:23,,,,,,,,,
192.168.139.35,10.30.44.3,TCP,177,0.021064025,ACK,1/6/2023 5:24,,,,,,,,,
192.168.164.34,10.15.10.41,TCP,288,0.229608216,ACK,1/6/2023 5:24,,,,,,,,,
192.168.54.45,10.90.44.81,TCP,511,0.704973722,SYN,1/6/2023 5:24,,,,,,,,,
192.168.155.7,10.91.1.38,TCP,102,0.537365748,RST,1/6/2023 5:24,,,,,,,,,
192.168.187.40,10.63.17.77,TCP,943,0.259048379,ACK,1/6/2023 5:24,,,,,,,,,
192.168.120.11,10.79.45.3,TCP,926,0.327035951,FIN,1/6/2023 5:24,,,,,,,,,
192.168.235.32,10.141.20.44,UDP,1345,0.75097887,SYN,1/6/2023 5:25,,,,,,,,,
192.168.177.32,10.63.59.48,TCP,171,0.00236365,ACK,1/6/2023 5:25,,,,,,,,,
192.168.122.31,10.61.48.34,UDP,220,0.237617292,ACK,1/6/2023 5:25,,,,,,,,,
192.168.47.20,10.97.6.56,UDP,994,1.031250016,ACK,1/6/2023 5:25,,,,,,,,,
192.168.181.6,10.53.4.56,ICMP,522,0.898517904,SYN,1/6/2023 5:25,,,,,,,,,
192.168.49.49,10.39.3.62,UDP,195,0.068644825,SYN,1/6/2023 5:25,,,,,,,,,
192.168.81.21,10.150.32.68,ICMP,590,0.124359587,SYN,1/6/2023 5:26,,,,,,,,,
192.168.130.41,10.17.3.41,TCP,1166,0.238883885,ACK,1/6/2023 5:26,,,,,,,,,
192.168.219.28,10.94.20.92,TCP,784,0.368225519,ACK,1/6/2023 5:26,,,,,,,,,
192.168.159.39,10.53.45.49,TCP,954,0.636771466,SYN,1/6/2023 5:26,,,,,,,,,
192.168.215.7,10.128.3.92,TCP,746,0.396020361,ACK,1/6/2023 5:26,,,,,,,,,
192.168.190.19,10.63.32.32,TCP,310,0.874301977,SYN,1/6/2023 5:26,,,,,,,,,
192.168.128.33,10.99.40.89,TCP,1216,0.409874207,ACK,1/6/2023 5:27,,,,,,,,,
192.168.32.11,10.21.4.14,TCP,1134,0.543266502,RST,1/6/2023 5:27,,,,,,,,,
192.168.187.23,10.152.52.5,TCP,180,0.162112344,ACK,1/6/2023 5:27,,,,,,,,,
192.168.241.45,10.3.59.42,UDP,996,0.108205034,SYN,1/6/2023 5:27,,,,,,,,,
192.168.27.47,10.139.37.32,TCP,1046,0.074490463,FIN,1/6/2023 5:27,,,,,,,,,
192.168.144.10,10.100.36.80,UDP,1318,0.375678721,SYN,1/6/2023 5:27,,,,,,,,,
192.168.71.9,10.69.58.38,TCP,1073,0.704700307,SYN,1/6/2023 5:28,,,,,,,,,
192.168.82.8,10.111.21.21,TCP,93,0.519735282,SYN,1/6/2023 5:28,,,,,,,,,
192.168.186.5,10.94.20.70,TCP,765,0.67381947,ACK,1/6/2023 5:28,,,,,,,,,
192.168.77.45,10.44.5.87,TCP,804,0.073959518,SYN,1/6/2023 5:28,,,,,,,,,
192.168.160.43,10.115.15.61,TCP,1108,0.866863503,ACK,1/6/2023 5:28,,,,,,,,,
192.168.235.38,10.150.44.48,TCP,390,0.062342968,ACK,1/6/2023 5:28,,,,,,,,,
192.168.190.12,10.53.52.12,UDP,303,0.22790455,RST,1/6/2023 5:29,,,,,,,,,
192.168.66.40,10.138.50.3,UDP,346,2.531039629,FIN,1/6/2023 5:29,,,,,,,,,
192.168.156.22,10.97.0.67,TCP,985,0.180424867,SYN,1/6/2023 5:29,,,,,,,,,
192.168.161.6,10.151.37.34,TCP,643,0.432323956,RST,1/6/2023 5:29,,,,,,,,,
192.168.98.39,10.10.7.73,UDP,528,0.755458515,RST,1/6/2023 5:29,,,,,,,,,
192.168.143.31,10.91.11.2,ICMP,688,0.494529842,ACK,1/6/2023 5:29,,,,,,,,,
192.168.176.44,10.8.22.62,ICMP,186,1.110925318,ACK,1/6/2023 5:30,,,,,,,,,
192.168.206.46,10.11.44.60,TCP,916,0.209940725,ACK,1/6/2023 5:30,,,,,,,,,
192.168.128.44,10.14.48.40,UDP,981,0.123151639,SYN,1/6/2023 5:30,,,,,,,,,
192.168.83.23,10.58.39.94,UDP,1324,0.332396422,SYN,1/6/2023 5:30,,,,,,,,,
192.168.83.32,10.120.41.43,UDP,284,0.401315376,ACK,1/6/2023 5:30,,,,,,,,,
192.168.45.48,10.162.9.57,UDP,355,0.118696461,SYN,1/6/2023 5:30,,,,,,,,,
192.168.216.47,10.153.49.89,UDP,541,0.122454992,ACK,1/6/2023 5:31,,,,,,,,,
192.168.71.33,10.167.34.40,TCP,316,2.134474116,ACK,1/6/2023 5:31,,,,,,,,,
192.168.172.30,10.157.7.69,ICMP,924,0.53141442,FIN,1/6/2023 5:31,,,,,,,,,
192.168.130.24,10.65.9.57,UDP,1144,0.09414652,ACK,1/6/2023 5:31,,,,,,,,,
192.168.203.31,10.167.0.72,ICMP,495,0.687305171,SYN,1/6/2023 5:31,,,,,,,,,
192.168.70.40,10.90.2.47,TCP,538,0.431145018,ACK,1/6/2023 5:31,,,,,,,,,
192.168.208.10,10.83.23.80,UDP,149,0.665643631,RST,1/6/2023 5:32,,,,,,,,,
192.168.14.21,10.103.57.25,TCP,366,0.036668889,FIN,1/6/2023 5:32,,,,,,,,,
192.168.20.29,10.113.27.43,TCP,656,0.364798951,SYN,1/6/2023 5:32,,,,,,,,,
192.168.105.41,10.97.38.24,TCP,494,0.531863212,ACK,1/6/2023 5:32,,,,,,,,,
192.168.64.21,10.64.14.57,TCP,1491,0.132746271,ACK,1/6/2023 5:32,,,,,,,,,
192.168.182.5,10.162.42.40,ICMP,124,0.457295392,SYN,1/6/2023 5:32,,,,,,,,,
192.168.206.46,10.166.6.16,UDP,901,0.361855969,FIN,1/6/2023 5:33,,,,,,,,,
192.168.25.11,10.45.44.51,TCP,1361,0.170607292,ACK,1/6/2023 5:33,,,,,,,,,
192.168.54.49,10.110.10.77,UDP,687,0.628168589,RST,1/6/2023 5:33,,,,,,,,,
192.168.212.46,10.163.45.95,TCP,780,0.210629906,ACK,1/6/2023 5:33,,,,,,,,,
192.168.189.6,10.102.29.26,TCP,500,0.091064014,ACK,1/6/2023 5:33,,,,,,,,,
192.168.181.4,10.104.33.32,TCP,241,0.090008749,SYN,1/6/2023 5:33,,,,,,,,,
192.168.172.21,10.134.14.72,ICMP,158,0.093788446,SYN,1/6/2023 5:34,,,,,,,,,
192.168.53.17,10.53.55.94,TCP,346,0.251123207,FIN,1/6/2023 5:34,,,,,,,,,
192.168.180.31,10.108.36.80,ICMP,729,0.563145978,ACK,1/6/2023 5:34,,,,,,,,,
192.168.171.23,10.7.25.54,TCP,1143,0.016917873,FIN,1/6/2023 5:34,,,,,,,,,
192.168.95.44,10.9.36.12,TCP,644,0.330201252,SYN,1/6/2023 5:34,,,,,,,,,
192.168.119.36,10.127.3.91,TCP,608,0.117287305,SYN,1/6/2023 5:34,,,,,,,,,
192.168.33.6,10.48.44.34,UDP,142,1.044697902,ACK,1/6/2023 5:35,,,,,,,,,
192.168.165.22,10.120.14.14,TCP,301,0.298029794,SYN,1/6/2023 5:35,,,,,,,,,
192.168.32.11,10.162.15.15,ICMP,1227,0.301535649,ACK,1/6/2023 5:35,,,,,,,,,
192.168.54.23,10.66.24.69,TCP,1278,0.134501082,SYN,1/6/2023 5:35,,,,,,,,,
192.168.124.44,10.69.43.26,UDP,1335,0.082224666,SYN,1/6/2023 5:35,,,,,,,,,
192.168.99.28,10.72.24.40,TCP,788,0.100863397,RST,1/6/2023 5:35,,,,,,,,,
192.168.63.48,10.86.38.96,UDP,321,0.370468027,SYN,1/6/2023 5:36,,,,,,,,,
192.168.58.19,10.109.46.31,TCP,1494,0.578944901,FIN,1/6/2023 5:36,,,,,,,,,
192.168.58.43,10.130.29.35,TCP,692,0.126473913,ACK,1/6/2023 5:36,,,,,,,,,
192.168.170.13,10.93.13.24,UDP,1242,1.701403304,RST,1/6/2023 5:36,,,,,,,,,
192.168.140.8,10.123.21.36,TCP,115,0.752092859,SYN,1/6/2023 5:36,,,,,,,,,
192.168.42.48,10.94.27.34,UDP,733,0.211574791,ACK,1/6/2023 5:36,,,,,,,,,
192.168.12.35,10.164.35.35,TCP,1287,0.387774052,ACK,1/6/2023 5:37,,,,,,,,,
192.168.218.11,10.128.44.76,TCP,1043,0.186689088,ACK,1/6/2023 5:37,,,,,,,,,
192.168.148.8,10.52.3.1,TCP,964,0.093083001,SYN,1/6/2023 5:37,,,,,,,,,
192.168.105.26,10.46.38.64,TCP,976,0.166488206,ACK,1/6/2023 5:37,,,,,,,,,
192.168.93.22,10.32.26.90,TCP,754,0.702320462,ACK,1/6/2023 5:37,,,,,,,,,
192.168.49.49,10.157.42.42,TCP,1104,2.011866111,SYN,1/6/2023 5:37,,,,,,,,,
192.168.102.10,10.120.5.8,TCP,1111,0.628099362,ACK,1/6/2023 5:38,,,,,,,,,
192.168.89.27,10.18.19.66,TCP,337,0.146894655,ACK,1/6/2023 5:38,,,,,,,,,
192.168.85.13,10.126.55.60,UDP,408,0.085747865,FIN,1/6/2023 5:38,,,,,,,,,
192.168.166.7,10.166.57.49,TCP,112,0.00943217,SYN,1/6/2023 5:38,,,,,,,,,
192.168.243.43,10.26.6.52,TCP,1368,0.031575226,SYN,1/6/2023 5:38,,,,,,,,,
192.168.41.12,10.66.29.26,TCP,405,0.371062055,ACK,1/6/2023 5:38,,,,,,,,,
192.168.12.12,10.130.57.43,ICMP,332,0.925191036,SYN,1/6/2023 5:39,,,,,,,,,
192.168.203.38,10.163.27.41,TCP,1286,0.086450791,SYN,1/6/2023 5:39,,,,,,,,,
192.168.2.8,10.69.44.2,TCP,933,0.099865004,ACK,1/6/2023 5:39,,,,,,,,,
192.168.240.31,10.26.56.82,TCP,579,3.132402077,ACK,1/6/2023 5:39,,,,,,,,,
192.168.204.8,10.4.51.66,UDP,1466,0.83219584,SYN,1/6/2023 5:39,,,,,,,,,
192.168.36.24,10.31.57.63,TCP,1247,0.025461489,ACK,1/6/2023 5:39,,,,,,,,,
192.168.91.4,10.1.56.57,TCP,221,0.256428893,SYN,1/6/2023 5:40,,,,,,,,,
192.168.63.16,10.126.21.11,TCP,1008,0.83837904,ACK,1/6/2023 5:40,,,,,,,,,
192.168.17.4,10.68.49.26,UDP,626,0.041055221,ACK,1/6/2023 5:40,,,,,,,,,
192.168.234.40,10.96.33.58,ICMP,778,0.336180257,SYN,1/6/2023 5:40,,,,,,,,,
192.168.57.33,10.1.33.75,TCP,944,0.667595044,SYN,1/6/2023 5:40,,,,,,,,,
192.168.122.45,10.130.14.16,TCP,616,0.215194044,FIN,1/6/2023 5:40,,,,,,,,,
192.168.52.27,10.69.12.69,TCP,544,0.312108241,ACK,1/6/2023 5:41,,,,,,,,,
192.168.117.36,10.58.0.78,TCP,87,0.545732962,ACK,1/6/2023 5:41,,,,,,,,,
192.168.195.36,10.102.30.66,TCP,687,0.047673702,SYN,1/6/2023 5:41,,,,,,,,,
192.168.140.48,10.113.18.2,TCP,144,0.338891746,SYN,1/6/2023 5:41,,,,,,,,,
192.168.187.14,10.140.25.95,UDP,661,1.682036725,SYN,1/6/2023 5:41,,,,,,,,,
192.168.105.37,10.142.7.65,ICMP,1429,0.89286217,SYN,1/6/2023 5:41,,,,,,,,,
192.168.110.6,10.101.45.92,TCP,468,0.123941154,ACK,1/6/2023 5:42,,,,,,,,,
192.168.178.14,10.50.50.94,UDP,1461,1.894748801,FIN,1/6/2023 5:42,,,,,,,,,
192.168.170.3,10.110.32.37,TCP,945,0.577486817,ACK,1/6/2023 5:42,,,,,,,,,
192.168.152.34,10.71.18.34,TCP,381,0.107221342,ACK,1/6/2023 5:42,,,,,,,,,
192.168.197.40,10.28.58.3,TCP,534,0.041780531,SYN,1/6/2023 5:42,,,,,,,,,
192.168.192.46,10.88.44.58,TCP,858,0.192831227,ACK,1/6/2023 5:42,,,,,,,,,
192.168.47.49,10.39.59.9,TCP,651,0.237244955,ACK,1/6/2023 5:43,,,,,,,,,
192.168.71.17,10.42.6.13,TCP,448,0.274061663,ACK,1/6/2023 5:43,,,,,,,,,
192.168.204.19,10.96.56.32,UDP,984,0.048887877,ACK,1/6/2023 5:43,,,,,,,,,
192.168.104.35,10.148.20.51,TCP,777,0.004420232,ACK,1/6/2023 5:43,,,,,,,,,
192.168.241.33,10.15.47.48,UDP,1399,0.198156753,RST,1/6/2023 5:43,,,,,,,,,
192.168.108.45,10.56.4.23,TCP,1394,0.245637087,FIN,1/6/2023 5:43,,,,,,,,,
192.168.235.33,10.84.54.24,TCP,607,0.687609213,SYN,1/6/2023 5:44,,,,,,,,,
192.168.169.39,10.3.9.12,TCP,178,0.980884239,RST,1/6/2023 5:44,,,,,,,,,
192.168.109.38,10.41.29.1,TCP,252,0.135204704,RST,1/6/2023 5:44,,,,,,,,,
192.168.37.9,10.146.48.37,UDP,972,0.665496254,SYN,1/6/2023 5:44,,,,,,,,,
192.168.179.48,10.149.1.66,ICMP,1328,0.441222845,SYN,1/6/2023 5:44,,,,,,,,,
192.168.100.47,10.38.41.83,TCP,501,0.047080726,ACK,1/6/2023 5:44,,,,,,,,,
192.168.125.1,10.102.6.95,UDP,996,0.098703001,SYN,1/6/2023 5:45,,,,,,,,,
192.168.99.42,10.17.0.65,TCP,656,0.088220937,FIN,1/6/2023 5:45,,,,,,,,,
192.168.101.2,10.81.37.67,TCP,607,0.669406501,ACK,1/6/2023 5:45,,,,,,,,,
192.168.73.23,10.17.21.8,TCP,753,1.200627421,SYN,1/6/2023 5:45,,,,,,,,,
192.168.200.11,10.37.9.3,TCP,1028,0.011175535,SYN,1/6/2023 5:45,,,,,,,,,
192.168.35.42,10.16.6.86,TCP,265,0.245203603,ACK,1/6/2023 5:45,,,,,,,,,
192.168.101.35,10.104.10.48,TCP,1259,0.164294143,ACK,1/6/2023 5:46,,,,,,,,,
192.168.127.13,10.18.28.28,TCP,202,0.350555662,ACK,1/6/2023 5:46,,,,,,,,,
192.168.210.35,10.155.35.24,TCP,587,0.02030244,SYN,1/6/2023 5:46,,,,,,,,,
